composition_label,n_positions,D_act,D_coke,D_rem,D_CO2,z
Co23Ni22Pd22Rh23Ru18,8,2.556335873901844,1.1124825477600098,-0.16818523406982422,-1.5209074815114338,-0.6000338549019053
Co19Ni26Pd21Rh23Ru19,8,3.7997098229825497,1.374850352605184,-0.35820754369099933,-0.6954766511917114,-0.6011550855741586
Co19Ni18Pd26Rh15Ru30,8,4.3411726132035255,1.3936463991800943,-0.5974267323811849,-0.4161057472229004,-0.6024741658082455
Co21Ni23Pd21Rh22Ru21,8,4.963760048151016,1.6738290786743164,-0.5837728977203369,-0.11690910657246907,-0.6030826097874322
Co27Ni16Pd18Rh27Ru20,8,4.087701790034771,1.4820102055867512,-0.44657007853190106,-0.6876465082168578,-0.6045197000596605
Co24Ni24Pd22Rh21Ru17,8,3.4405614621937275,1.6163004875183105,-0.5959511756896974,-2.1260195573170977,-0.6113467981067024
Co16Ni30Pd15Rh24Ru23,8,3.350644566118717,1.1154095331827798,-0.3342896302541098,-0.7848326166470844,-0.6126532521613322
Co29Ni26Pd20Rh15Ru18,8,3.0613606199622154,1.052590529123942,0.12180010477701837,-0.2719160318374634,-0.6150004603433034
Co27Ni19Pd19Rh26Ru17,8,3.9458242282271385,1.7943096160888672,-0.7879633903503418,-2.147970318794251,-0.6152833988273281
Co17Ni21Pd23Rh28Ru19,8,3.667651556432247,1.5443555514017742,-0.6979131698608398,-1.874130090077718,-0.6179450128103361
Co26Ni17Pd20Rh17Ru28,8,2.749131128191948,1.1942999362945557,-0.2019296646118164,-1.5558073043823244,-0.6180088023707366
Co22Ni16Pd16Rh26Ru28,8,2.491920195519924,1.0391647815704346,-0.05920267105102495,-1.3444151480992637,-0.6180950873136752
Co21Ni28Pd16Rh22Ru21,8,2.6469969749450684,0.7784075736999512,-0.06756305694580078,-0.6286520560582478,-0.6205275323510385
Co28Ni27Pd16Rh23Ru14,8,2.6356781721115112,1.064419448375702,0.24009013175964355,-0.7108769118785858,-0.6250199863264563
Co30Ni19Pd22Rh14Ru23,8,3.0065447948873043,1.4280187606811523,-0.5444323539733886,-2.327324688434601,-0.6316728589546537
Co17Ni31Pd17Rh27Ru16,8,3.226752109825611,1.1272663593292236,-0.11216697692871085,-0.6748553117116293,-0.6327760804351651
Co32Ni19Pd19Rh22Ru16,8,3.186566449701786,1.087688970565796,-0.0723754882812501,-0.5923195838928222,-0.6357200697507305
Co29Ni17Pd24Rh18Ru20,8,2.8633377104997635,1.2247629165649414,-0.1945573091506958,-1.5333937803904214,-0.6387272977735095
Co29Ni22Pd18Rh16Ru23,8,2.786494866013527,1.2175366878509521,0.39356374740600586,-0.6117184502737862,-0.6399689497848061
Co19Ni17Pd26Rh18Ru28,8,4.03589041531086,1.276879370212555,-0.526050567626953,-0.6263106822967529,-0.6408839055810258
Co26Ni21Pd20Rh19Ru22,8,3.522759709507227,1.0945010866437639,-0.2846213749476842,-0.5383333734103611,-0.6412866191076556
Co18Ni29Pd21Rh17Ru23,8,3.060032404959202,0.6031630039215088,0.21287631988525346,0.6811045010884604,-0.6433376757997028
Co17Ni24Pd25Rh18Ru24,8,2.9091718681156635,1.5441668033599854,-0.6515440940856934,-2.9296323657035828,-0.6437975902534097
Co18Ni27Pd22Rh17Ru24,8,3.221077475696802,1.2146759033203125,-0.34290528297424316,-1.3054478963216147,-0.6443133636899733
Co22Ni30Pd14Rh18Ru24,8,3.0667437240481377,1.4864988923072815,-0.41487252712249745,-2.196907788515091,-0.645689957708304
Co27Ni23Pd21Rh19Ru18,8,4.087483771145344,1.4656550884246826,-0.5050179958343506,-0.9259249210357667,-0.6465783290879963
Co20Ni25Pd17Rh28Ru18,8,4.031921576708555,1.3037494818369546,-0.38016780217488605,-0.45900646845499676,-0.6470436298040352
Co21Ni22Pd21Rh25Ru19,8,4.085466343909502,1.3691951274871825,-0.3545408248901367,-0.4786166350046795,-0.6480094982084761
Co20Ni25Pd19Rh10Ru34,8,3.5679183416068554,1.2383588552474976,-0.06755030155181885,-0.42110699415206915,-0.6480695785383801
Co28Ni17Pd23Rh18Ru22,8,3.9576493613421917,1.4334988594055176,-0.21286487579345703,-0.5392415523529053,-0.6483041653822148
Co24Ni19Pd21Rh24Ru20,8,3.6536049395799637,1.250451258250645,-0.08138343266078404,-0.3554903098515102,-0.6486771018409649
Co21Ni18Pd27Rh17Ru25,8,3.8785564303398132,1.3198657035827637,-0.5979604721069336,-1.1109403769175212,-0.6555044455909622
Co24Ni14Pd24Rh23Ru23,8,3.8059036806225777,1.118221402168274,-0.364962100982666,-0.39891632397969573,-0.6557780356375714
Co20Ni24Pd22Rh16Ru26,8,4.015826493501663,1.4778845310211182,-0.46171236038208024,-1.012965965270996,-0.65637407418971
Co25Ni18Pd22Rh21Ru22,8,3.3249701261520386,0.9394009113311768,-0.16672499974568686,-0.35228521483285086,-0.6569855198636957
Co23Ni25Pd24Rh14Ru22,8,3.1167399287223816,1.142860770225525,-0.27709996700286854,-1.2403082489967348,-0.657278812632826
Co21Ni28Pd14Rh26Ru19,8,2.6656173169612885,0.8929991126060486,-0.07754647731781006,-1.0067407488822937,-0.6584975920115602
Co21Ni17Pd22Rh23Ru25,8,3.2716883532702923,1.0382694244384767,-0.17102365493774424,-0.6593368887901305,-0.6635423964384896
Co17Ni18Pd27Rh16Ru30,8,3.726046174764633,1.2544866402943928,-0.039427757263183594,-0.26118946075439453,-0.6656192169463576
Co26Ni16Pd18Rh26Ru22,8,3.729963183403015,1.3367896874745686,-0.2356411616007487,-0.7626538872718811,-0.6657741019509177
Co16Ni26Pd25Rh15Ru26,8,3.81894389167428,1.288195570309957,-0.4027876059214274,-0.8388434648513796,-0.6674809543249608
Co17Ni22Pd20Rh19Ru30,8,4.672130241990089,1.7091268130711146,-0.5259551320757184,-0.74664306640625,-0.6677108803676108
Co23Ni20Pd19Rh20Ru26,8,3.322812896221876,1.4413636411939348,-0.5535361766815186,-2.0977272987365723,-0.6706478884195405
Co17Ni18Pd33Rh11Ru29,8,4.242042552679777,1.2494163513183594,-0.5894792874654134,-0.5203792254130045,-0.6706727449398856
Co21Ni27Pd16Rh23Ru21,8,3.5014703385531902,1.582731008529663,0.06556987762451172,-1.0748479843139649,-0.6714579936737464
Co20Ni20Pd21Rh15Ru32,8,2.9130436591804028,1.1543998320897422,-0.23560037612915047,-1.5393123825391133,-0.6746594453921033
Co23Ni26Pd24Rh15Ru20,8,3.303852468729019,0.8627209663391116,0.02097320556640614,0.016962146759033025,-0.6772723018850342
Co24Ni24Pd11Rh18Ru31,8,3.07201761752367,1.1416455336979456,-0.23124081747872488,-1.3005221962928772,-0.6773325732318244
Co26Ni25Pd18Rh21Ru18,8,2.7578294724226,0.636385440826416,0.488187313079834,0.527216911315918,-0.6807532092333053
Co24Ni21Pd24Rh23Ru16,8,4.1935654655098915,1.279522180557251,-0.2575254440307617,-0.11740970611572266,-0.6814931203900927
Co28Ni15Pd20Rh21Ru24,8,3.483380049467087,1.2766371965408325,0.2096715768178304,-0.2699816567557199,-0.681537140170832
Co20Ni17Pd26Rh24Ru21,8,3.809014283120632,1.113931655883789,-0.38562965393066406,-0.5371239866529193,-0.6843085707790802
Co20Ni27Pd15Rh27Ru19,8,3.4549506418406963,1.6408536434173584,-0.07185506820678711,-1.5468178590138753,-0.684614984852928
Co22Ni23Pd12Rh29Ru22,8,2.778404675424099,0.9200234413146968,0.5657768249511723,0.09664983749389648,-0.6849690109669118
Co18Ni24Pd21Rh28Ru17,8,3.0433460250496864,0.6448830962181091,-0.25675761699676514,-0.4245819568634032,-0.6894620970773943
Co29Ni20Pd24Rh18Ru17,8,4.13103125244379,1.587739610671997,-0.121209716796875,-0.6314774513244629,-0.6911732296020718
Co22Ni26Pd12Rh25Ru23,8,2.97672500833869,1.0376484394073486,-0.22507905960082986,-1.2678739031155903,-0.6920307160534707
Co27Ni22Pd23Rh16Ru20,8,3.4607928916811943,1.3255091905593872,-0.0825958251953125,-0.9535142421722412,-0.6935188185612138
Co26Ni24Pd18Rh15Ru25,8,3.1267493963241577,1.0238492488861086,-0.026001691818237527,-0.6999575734138487,-0.6940566450734247
Co28Ni22Pd26Rh21Ru11,8,3.105795845389366,1.2967143058776855,-0.07684993743896484,-1.3832155227661134,-0.6973039244273145
Co21Ni20Pd23Rh18Ru26,8,4.003409445285797,1.3375571455274309,-0.3128172329493931,-0.6558245817820232,-0.6979268996948403
Co22Ni18Pd28Rh19Ru21,8,3.272770419716835,1.0360453605651856,-0.6413090229034424,-1.6278427243232727,-0.7034956527101253
Co19Ni24Pd21Rh18Ru26,8,2.3183797746896744,0.8195977210998535,0.08679485321044922,-1.231623649597168,-0.7043981386027849
Co22Ni20Pd27Rh21Ru18,8,4.6027936190366745,1.251850366592407,-0.5306999683380127,-0.08167219161987305,-0.7073874548831645
Co24Ni22Pd22Rh16Ru24,8,3.667090643197298,1.410789918899536,-0.1574549674987793,-1.041674518585205,-0.7098943862067234
Co27Ni23Pd16Rh22Ru20,8,3.136565539985895,1.3478447794914246,0.07758200168609619,-1.2296174764633179,-0.7100117809466606
Co29Ni14Pd27Rh18Ru20,8,3.883626811206341,2.1707050800323486,-0.20663785934448242,-2.382219672203064,-0.7118388176214687
Co23Ni26Pd19Rh26Ru14,8,3.1743804961442947,1.1710846424102779,0.15161561965942427,-0.7008212407430013,-0.7123102326138309
Co29Ni20Pd14Rh20Ru25,8,2.5716730654239655,1.3390898704528809,0.17362737655639648,-1.8557074069976807,-0.7203137891141244
Co20Ni24Pd23Rh26Ru15,8,2.7845708057284355,1.1248444318771362,0.0810692310333252,-1.3008311192194622,-0.7226466932763954
Co22Ni19Pd24Rh14Ru29,8,3.9468708373606205,1.4122446179389954,-0.4931631088256836,-1.318951686223348,-0.7283204451579601
Co27Ni18Pd26Rh19Ru18,8,3.5945025235414505,1.1466639041900635,0.004154205322265625,-0.40770912170410156,-0.7303266092040405
Co18Ni24Pd26Rh24Ru16,8,3.9366544932127,1.1487774848937988,-0.34122610092163086,-0.5444518566131591,-0.730517411283407
Co21Ni28Pd23Rh24Ru12,8,3.3177548572421074,0.9751839637756348,-0.15798632303873697,-0.729515016078949,-0.7335904356839573
Co19Ni20Pd18Rh22Ru29,8,3.7318929582834244,1.4160809516906738,-0.15399491786956787,-1.0781275885445731,-0.7395123826915591
Co22Ni16Pd20Rh23Ru27,8,2.8333186358213425,0.8664312362670896,-0.10220277309417691,-1.0971942692995071,-0.7400217157930935
Co22Ni24Pd17Rh27Ru18,8,3.40659199655056,1.1314207712809246,-0.04426495234171549,-0.7563673655192057,-0.7403045304900526
Co19Ni20Pd28Rh22Ru19,8,2.963603191077709,0.792599984577724,-0.10947288785661977,-0.7909911360059466,-0.7420566271480984
Co20Ni19Pd20Rh26Ru23,8,3.612563654780388,1.4705633640289306,-0.5245288848876954,-2.0045008063316345,-0.742748074341196
Co17Ni23Pd23Rh24Ru21,8,4.43944177031517,1.3921153545379639,-0.2954750061035156,-0.3291139602661133,-0.743780270183441
Co17Ni23Pd24Rh22Ru22,8,3.8119248636066914,1.1985745429992676,-0.6234769821166992,-1.374690532684326,-0.7482436864896338
Co23Ni22Pd22Rh21Ru20,8,3.353601288050413,1.500113884607951,-0.2875305811564128,-2.037986993789673,-0.7504099234638837
Co23Ni25Pd15Rh24Ru21,8,4.432517424225807,1.4911239941914876,-0.3337494532267253,-0.6591647466023763,-0.7570187310482703
Co26Ni25Pd19Rh19Ru19,8,3.1819785311818123,0.8429456551869711,0.04855187733968099,-0.4032007058461507,-0.761866732107076
Co19Ni28Pd16Rh20Ru25,8,3.508568700402975,1.580939769744873,-0.12960267066955566,-1.7708075046539307,-0.7633880268127301
Co26Ni28Pd21Rh17Ru16,8,3.186410315334797,1.2908032621656145,-0.321981634412493,-1.965310792128245,-0.7665219386652956
Co23Ni14Pd27Rh23Ru21,8,3.8398464769124985,1.3496036529541016,-0.33481559753417967,-1.2203989028930662,-0.7670599213174187
Co22Ni22Pd17Rh31Ru16,8,3.7996826842427254,1.0920974254608153,-0.466365909576416,-0.9818651974201202,-0.7675645919381097
Co25Ni25Pd21Rh20Ru17,8,3.6023976281285286,1.667355442047119,-0.5143932342529297,-2.5057848691940308,-0.7688556444422965
Co24Ni27Pd18Rh18Ru21,8,3.2449755296111107,1.2383121013641356,-0.17559823989868145,-1.5437865455945332,-0.7708861179530291
Co21Ni19Pd24Rh24Ru20,8,4.6485729813575745,1.5589973131815593,-0.33136717478434247,-0.5552443663279215,-0.7709277653213855
Co20Ni29Pd23Rh17Ru19,8,3.719231601804495,1.311543385187785,-0.11025810241699219,-0.9378738701343536,-0.771713026595872
Co24Ni25Pd19Rh17Ru23,8,3.14558944106102,0.8896359205245972,-0.03591569264729818,-0.7362989357539585,-0.7724625287972987
Co17Ni21Pd23Rh19Ru28,8,2.9775171168148518,0.2056107521057129,-0.4223346710205078,-0.25366973876953125,-0.7746962291040009
Co24Ni21Pd20Rh19Ru24,8,3.0356784723699093,1.5223455429077148,-0.0759730339050293,-2.2751044273376464,-0.7813893856575923
Co23Ni27Pd17Rh22Ru19,8,3.739545613527298,1.2858470678329468,-0.2760732173919679,-1.1849345366160076,-0.7816576103413535
Co22Ni19Pd23Rh25Ru19,8,4.031261444091797,1.149916172027588,-0.16426801681518555,-0.32467126846313454,-0.7830261037809688
Co13Ni26Pd23Rh17Ru29,8,2.7189617678523064,0.9310038089752197,0.3770289421081543,-0.7363218267758688,-0.7847374425508337
Co17Ni22Pd28Rh19Ru22,8,4.560683272778988,1.6739846070607503,-0.3954003651936849,-1.0871740579605103,-0.7878312032708203
Co22Ni13Pd22Rh25Ru26,8,4.50531792640686,1.4180529117584229,-0.32617902755737305,-0.5355491161346435,-0.7908232376820562
Co26Ni19Pd22Rh19Ru22,8,3.2696619033813477,1.3267096996307373,-0.4229554533958435,-2.1982688307762146,-0.7909383474980878
Co27Ni19Pd28Rh18Ru16,8,2.4443858936429024,0.7009608745574951,0.4016914367675781,-0.6275517344474792,-0.7914865621519753
Co27Ni24Pd17Rh25Ru15,8,3.1135045662522316,1.3252286911010742,-0.30599451065063477,-2.2136359810829163,-0.7929594932583452
Co22Ni27Pd18Rh17Ru24,8,3.0245857797563076,0.7692351341247559,0.07795047760009766,-0.5428919196128845,-0.7930255799941366
Co25Ni20Pd21Rh19Ru23,8,3.6712223030626774,0.9546257257461548,0.08971476554870605,-0.03174527486165365,-0.7960698818866996
Co23Ni20Pd24Rh22Ru19,8,3.2603228986263275,1.2998745441436763,-0.5236458778381348,-2.3779159784317017,-0.8026470990022082
Co19Ni28Pd19Rh14Ru28,8,3.2633909806609154,1.0349674224853516,0.11581611633300781,-0.7331252098083496,-0.8032011825617463
Co23Ni23Pd17Rh20Ru25,8,3.4329726845026016,1.0883010228474934,0.1975463231404624,-0.47317540645599365,-0.8041145014516154
Co30Ni13Pd20Rh19Ru26,8,2.869310636073351,1.158912976582845,0.05178610483805338,-1.638065129518509,-0.8048908208917165
Co25Ni13Pd26Rh23Ru21,8,3.3571204617619514,1.1598286628723145,-0.02728033065795943,-1.1267928600311279,-0.8082458752960504
Co28Ni15Pd21Rh27Ru17,8,2.847298987209797,1.3458381891250613,0.14583897590637185,-1.918134331703186,-0.8131379813647691
Co19Ni21Pd18Rh20Ru30,8,3.312024973332882,1.429254722595215,-0.26261866092681896,-2.1768507838249205,-0.816948299287065
Co20Ni25Pd16Rh28Ru19,8,3.5235547870397568,1.3084400494893391,-0.088227113087972,-1.3444236278533936,-0.817400463504251
Co24Ni21Pd17Rh18Ru28,8,3.1748741045594215,1.5581142902374268,-0.2956717809041341,-2.6978611946105957,-0.8208710955147309
Co19Ni33Pd23Rh11Ru22,8,2.7904675900936127,0.7576183080673218,0.5735747814178467,-0.11354811986287434,-0.8257812789138781
Co22Ni17Pd23Rh22Ru24,8,4.270292900502682,1.0110809803009033,-0.33086276054382324,-0.18323071797688803,-0.8268798943369101
Co25Ni16Pd20Rh23Ru24,8,2.844746306538582,0.772575855255127,0.05699920654296875,-0.974276860555013,-0.828578983274909
Co22Ni25Pd26Rh21Ru14,8,3.5894069597125053,1.252625862757365,-0.41777515411376953,-1.7677594820658367,-0.8313789412694129
Co25Ni19Pd24Rh24Ru16,8,3.044736959040165,1.0594086647033694,-0.1282892227172853,-1.6218781352043152,-0.8328359722590588
Co19Ni26Pd22Rh21Ru20,8,4.422779090702534,1.2970237731933594,-0.2651101350784302,-0.4759005308151247,-0.8351371793143496
Co18Ni23Pd23Rh13Ru31,8,4.383129380643368,1.2596089045206704,-0.1957554817199707,-0.33437103033065796,-0.8352248329527305
Co32Ni16Pd16Rh20Ru24,8,3.7981313541531563,1.2715471744537352,-0.10831317901611319,-1.0095073223114013,-0.8368361063877328
Co23Ni21Pd26Rh20Ru18,8,3.3087036721408367,1.303952932357788,-0.1845560073852539,-1.8742065429687498,-0.8372292667841889
Co22Ni18Pd22Rh24Ru22,8,2.748906798660755,0.9789173603057861,0.2936239242553711,-1.1588231325149536,-0.8395709158774723
Co22Ni21Pd23Rh20Ru22,8,3.4039597250521183,0.9196228981018068,0.13489174842834473,-0.42419824004173284,-0.8401002971667612
Co22Ni24Pd20Rh24Ru18,8,3.8425211161375046,1.0454998016357422,-0.2501645088195801,-0.792329967021942,-0.8508603910350538
Co20Ni20Pd25Rh19Ru24,8,3.443528551608324,0.9826145172119142,-0.21617326736450196,-1.1643420656522114,-0.8547650631492428
Co20Ni28Pd17Rh26Ru17,8,3.946840774267912,1.2298189997673035,-0.6395671367645264,-1.721356987953186,-0.8567392532921676
Co15Ni20Pd25Rh24Ru24,8,4.584186688065529,1.3730141520500183,-0.24808704853057872,-0.47150163650512694,-0.8574604775619699
Co23Ni14Pd19Rh23Ru29,8,3.0660488605499268,0.8284595012664795,-0.10388422012329146,-1.1893329279763358,-0.8593581369530892
Co19Ni21Pd22Rh26Ru20,8,4.229659333825111,1.383497953414917,-0.5072338581085205,-1.4480306307474773,-0.8636940847420529
Co18Ni23Pd22Rh22Ru23,8,4.549609124660492,1.327888011932373,-0.4800691604614258,-0.8593307733535767,-0.865226490473088
Co21Ni17Pd20Rh21Ru29,8,3.9582961834967136,0.9494636058807373,-0.4825150966644287,-0.9113171100616455,-0.8680930991490059
Co25Ni24Pd14Rh23Ru22,8,3.0048937946558,0.7922279834747312,0.08714461326599143,-0.9055170416831969,-0.8684369389269979
Co19Ni24Pd17Rh30Ru18,8,3.0340451672673225,1.1063110828399658,-0.013592243194579967,-1.6808747053146362,-0.8693016711883015
Co20Ni29Pd20Rh17Ru22,8,3.4318304508924484,1.232489824295044,0.0581963857014974,-1.274785544191088,-0.8700121586668794
Co21Ni26Pd14Rh20Ru27,8,2.897220864892006,0.7419714927673344,0.6982946395874019,0.09971046447753906,-0.8700864709410477
Co17Ni17Pd28Rh26Ru20,8,4.115511193871498,1.0069941679636636,-0.2193822860717772,-0.37715852260589605,-0.8724670827413836
Co19Ni30Pd20Rh25Ru14,8,3.142581969499588,0.7711852550506593,0.29787731170654286,-0.3552388191223145,-0.8792893191003562
Co28Ni20Pd19Rh21Ru20,8,3.6738838963210583,1.212270736694336,-0.2199399811880929,-1.4402719140052795,-0.8835928854078978
Co29Ni19Pd20Rh19Ru21,8,3.0221784114837646,0.7804093956947326,0.24576652050018322,-0.6483407616615297,-0.8843758779108224
Co26Ni14Pd22Rh20Ru26,8,3.0577825754880905,0.7759060064951578,0.09975814819335938,-0.8504008650779724,-0.8861680026702068
Co20Ni23Pd19Rh22Ru24,8,3.9196001179516315,1.5311334133148193,-0.1154475212097168,-1.5838708281517029,-0.8863785812158884
Co27Ni20Pd11Rh27Ru23,8,2.5315489768981934,0.9278163909912109,0.5558929443359375,-1.1011993139982224,-0.8899508360816569
Co26Ni17Pd19Rh23Ru23,8,3.8244449719786644,1.0031156539916992,0.01485300064086914,-0.43482484817504885,-0.8909028806243092
Co22Ni26Pd19Rh20Ru21,8,2.6981265917420387,0.9892692565917971,0.1090583801269529,-1.7808294892311096,-0.8922054101564401
Co22Ni23Pd22Rh21Ru20,8,4.110644698143005,0.9652944803237915,-0.2074618339538572,-0.36976981163024913,-0.8950156538765485
Co25Ni23Pd21Rh18Ru21,8,4.119229443371296,1.2111288905143738,-0.004265785217285156,-0.5068746805191041,-0.8952893239479226
Co28Ni21Pd20Rh18Ru21,8,3.9457515999674797,1.162607342004776,-0.0719841718673706,-0.766329118183681,-0.8965165456208307
Co22Ni22Pd26Rh18Ru20,8,4.56669656932354,1.3593799386705672,-0.5163242476327079,-1.0933039665222166,-0.8975184315385369
Co24Ni19Pd20Rh23Ru22,8,3.5512585788965225,1.2503900527954102,-0.15788888931274414,-1.6463183164596558,-0.9006943862360941
Co24Ni19Pd24Rh26Ru15,8,4.08947528898716,1.4990255037943523,-0.2505302429199219,-1.5798045794169109,-0.9008687936203978
Co21Ni21Pd19Rh20Ru27,8,2.8237542286515236,0.7533290386199951,0.2505769729614258,-0.9293791850407919,-0.9027850796626335
Co29Ni20Pd18Rh20Ru21,8,4.085886776447296,1.6330361366271973,-0.5228958129882812,-2.355381965637207,-0.907784064146788
Co19Ni26Pd21Rh20Ru22,8,2.753513604402542,1.8742010593414302,0.4398560523986821,-3.0020857055981955,-0.9101274545942644
Co22Ni20Pd23Rh16Ru27,8,3.6977007277309895,1.067240238189697,-0.26728248596191406,-1.320924917856852,-0.9146223818746972
Co25Ni20Pd19Rh18Ru26,8,3.230325862765312,0.847062349319458,0.43304967880249023,-0.3007407784461975,-0.9150028853105516
Co21Ni18Pd27Rh19Ru23,8,3.4537372328341007,0.7890801429748535,0.1001734733581543,-0.4576095740000407,-0.9157425712635002
Co23Ni26Pd24Rh19Ru16,8,2.7106897607445717,0.3713874816894527,0.15787267684936523,-0.5274975776672363,-0.917424278790704
Co25Ni18Pd27Rh24Ru14,8,3.1666149720549583,0.6851540803909301,0.031739115715026855,-0.7627935409545898,-0.9175590595617528
Co23Ni25Pd23Rh18Ru19,8,2.8381953984498978,0.9973773956298828,0.2671360969543457,-1.4417486190795898,-0.9189436861592404
Co25Ni26Pd19Rh21Ru17,8,3.4613811559975147,1.1273565292358398,-0.004995584487915039,-1.3342256148656209,-0.9203777348627986
Co27Ni22Pd27Rh16Ru16,8,2.9377399049699306,1.037564992904663,0.18567228317260742,-1.5462304592132567,-0.9232672343569693
Co20Ni23Pd19Rh23Ru23,8,3.1144029200077057,1.1064208745956423,0.02333259582519509,-1.7286298722028732,-0.9238391775252484
Co24Ni19Pd18Rh23Ru24,8,3.0416282638907433,0.9310438632965088,0.0039119720458984375,-1.5096478462219238,-0.9249235289166664
Co23Ni25Pd20Rh17Ru23,8,2.9276005253195763,0.6954511006673177,0.14580869674682617,-0.9499680519104003,-0.9270531849557446
Co28Ni17Pd20Rh22Ru21,8,3.605508826673031,1.0567272901535034,0.0341336727142334,-0.9613895416259766,-0.9288129715867782
Co20Ni23Pd23Rh16Ru26,8,2.809995200484991,0.5630555152893066,0.0342860221862793,-1.0447597418512617,-0.9297175843393151
Co17Ni20Pd23Rh24Ru24,8,4.261638972908258,1.0873809337615967,-0.19133567810058585,-0.531052964074271,-0.9312867168524829
Co26Ni27Pd17Rh20Ru18,8,3.016995668411255,1.071000099182129,-0.030441761016845703,-1.9124109387397765,-0.9313175757897287
Co23Ni17Pd22Rh27Ru19,8,3.5782926343381405,1.3248347441355388,-0.5711841583251952,-2.616881489753723,-0.9357694520492321
Co26Ni15Pd26Rh20Ru21,8,4.695075519382954,1.5375008583068845,-0.2149052619934082,-0.9168694814046224,-0.9364902255103096
Co25Ni21Pd22Rh18Ru22,8,3.595190189778805,1.0813596844673157,0.15669190883636475,-0.8721496264139811,-0.9432918966925996
Co29Ni16Pd26Rh18Ru19,8,4.16992300003767,1.2132072448730469,-0.19044129053751627,-0.9591394662857055,-0.9435382614946702
Co26Ni17Pd15Rh23Ru27,8,3.6070533953607082,0.7905564308166504,0.16354799270629883,-0.27258195877075186,-0.9478788797731317
Co25Ni17Pd19Rh15Ru32,8,2.4093727245926857,0.6455259323120117,0.4528627395629883,-1.119855797290802,-0.9510792520508288
Co23Ni23Pd19Rh24Ru19,8,3.201077565550804,0.7864636182785035,0.33407163619995106,-0.5385403633117677,-0.9520622081915519
Co30Ni16Pd23Rh18Ru21,8,2.7631006091833115,0.723894357681274,0.57085132598877,-0.6009676158428192,-0.9528194388564898
Co24Ni13Pd21Rh24Ru26,8,3.463591881096363,1.25984787940979,0.3587045669555664,-1.1171303391456604,-0.956386379043072
Co22Ni20Pd14Rh29Ru23,8,3.8242861665785313,1.1086580753326416,-0.03702974319458008,-1.010511875152588,-0.9580421480910081
Co21Ni30Pd14Rh18Ru25,8,3.54567963629961,1.0129127843039376,0.022402286529541016,-1.093969476222992,-0.9584401811736616
Co30Ni26Pd22Rh14Ru16,8,3.311212170869112,0.9055742025375366,0.3933565616607666,-0.5684418678283691,-0.9620548182954614
Co21Ni32Pd22Rh20Ru13,8,2.769586056470871,0.3808499177296956,0.018935998280842952,-0.8879926443099975,-0.9622248479508388
Co21Ni25Pd24Rh17Ru21,8,3.9882625713944435,1.2789843082427979,-0.03732883930206299,-1.1563664277394612,-0.9636471455865929
Co24Ni24Pd17Rh27Ru16,8,3.570081241428852,1.371890127658844,-0.4412614107131958,-2.616817355155945,-0.9648983075638586
Co18Ni27Pd20Rh25Ru18,8,4.062630210071802,1.0284856955210369,-0.4076300462086995,-1.2088490724563599,-0.9690655682587829
Co21Ni26Pd21Rh24Ru16,8,3.270562879741192,1.254325230916341,0.3996849060058594,-1.3507064580917358,-0.9695165975596713
Co19Ni22Pd14Rh29Ru24,8,3.7740936167538166,1.3443634510040283,0.09482312202453613,-1.3776172796885173,-0.9700110699643246
Co23Ni24Pd22Rh22Ru17,8,3.268523447215557,0.6462868054707847,0.01745891571044922,-0.7878398895263672,-0.97140221133976
Co22Ni25Pd19Rh21Ru21,8,3.4573045559227467,0.8815363407135008,-0.08418226242065421,-1.185073509812355,-0.9716172638242839
Co25Ni20Pd19Rh23Ru21,8,2.812018059194088,0.42552026112874347,0.43228912353515625,-0.27000701427459717,-0.9779264203466098
Co20Ni26Pd19Rh22Ru21,8,3.5320744551718235,0.7468924522399902,-0.04530763626098633,-0.7777167956034342,-0.9802079317504092
Co24Ni21Pd19Rh21Ru23,8,3.1917357370257378,0.7254287004470825,0.030250906944274902,-1.081487762928009,-0.9839418181213471
Co24Ni29Pd21Rh19Ru15,8,2.1824712306261063,0.5220012664794917,0.4827013015747075,-1.2725399633248646,-0.9872609205969951
Co21Ni25Pd19Rh22Ru21,8,4.091648489236832,1.1534659067789714,-0.5006551742553711,-1.6660721898078918,-0.9894011702482026
Co22Ni19Pd21Rh23Ru23,8,3.5787209421396255,1.1406995455423992,-0.13770675659179688,-1.715575098991394,-0.9906920710653848
Co16Ni30Pd17Rh25Ru20,8,2.2693862318992615,0.3226971626281747,0.7816224098205562,-0.2579345703125,-0.9933697915703651
Co22Ni17Pd27Rh24Ru18,8,4.7941682785749435,1.2989601135253905,-0.29178972244262696,-0.6634767055511475,-0.9939748105775509
Co23Ni20Pd19Rh21Ru25,8,3.239226780831814,0.5910852750142417,0.19041554133097302,-0.5278448036738804,-0.998872921687467
Co25Ni23Pd14Rh21Ru25,8,2.803706169128418,0.8307254314422607,0.7164087295532227,-0.7038482030232748,-1.000499216432907
Co25Ni22Pd17Rh21Ru23,8,4.65517745539546,1.4860897064208984,-0.08797931671142578,-0.9117254018783569,-1.0018254275913914
Co22Ni22Pd20Rh26Ru18,8,3.2753439098596573,0.7146401405334473,-0.01866579055786118,-1.1207776069641113,-1.006270662212138
Co22Ni22Pd19Rh21Ru24,8,3.0350695475935936,0.7611358960469564,-0.16690587997436523,-1.8031792044639585,-1.0075254371229407
